订单号,来源,配送方式,商品金额,期望送达时间,下单时间,打包时间,妥投时间,ctype
50929438,饿了么,配送,446.0,2021-11-09 11:00:00 - 2021-11-09 11:00:00,2021/11/8 21:54,2021/11/9 10:32,2021/11/9 11:20,D
50930175,企业团购,配送,197.8,2021-11-09 12:30:00 - 2021-11-09 13:30:00,2021/11/9 11:42,2021/11/9 11:49,2021/11/9 11:52,A
50831899,企业团购,配送,50.5,2021-11-09 15:00:00 - 2021-11-09 16:00:00,2021/11/8 0:47,2021/11/8 16:09,2021/11/9 11:52,B
50932672,企业团购,配送,489.1,2021-11-09 12:30:00 - 2021-11-09 13:30:00,2021/11/9 11:20,2021/11/9 11:35,2021/11/9 12:07,D
50533913,企业团购,配送,637.7,2021-11-04 15:00:00 - 2021-11-04 16:00:00,2021/11/3 12:48,2021/11/4 16:01,2021/11/9 12:10,B
50934334,企业团购,配送,198.0,2021-11-09 13:30:00 - 2021-11-09 14:30:00,2021/11/9 12:08,2021/11/9 12:11,2021/11/9 12:12,A
50835322,企业团购,配送,627.2,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 17:45,2021/11/8 16:09,2021/11/9 12:15,B
50836156,企业团购,配送,153.3,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 15:48,2021/11/8 16:09,2021/11/9 12:15,C
50937236,企业团购,配送,182.3,2021-11-09 13:30:00 - 2021-11-09 14:30:00,2021/11/8 22:00,2021/11/9 11:49,2021/11/9 12:48,A
50938773,企业团购,配送,241.4,2021-11-09 12:30:00 - 2021-11-09 13:30:00,2021/11/9 11:46,2021/11/9 12:00,2021/11/9 12:49,D
50939262,京东到家,配送,338.01,2021-11-09 13:08:00 - 2021-11-09 14:03:00,2021/11/9 12:37,2021/11/9 12:46,2021/11/9 12:59,A
50940981,企业团购,配送,480.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 12:58,2021/11/9 12:59,2021/11/9 13:00,D
50841232,企业团购,配送,598.0,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 13:07,2021/11/8 16:09,2021/11/9 13:05,B
50842127,企业团购,配送,522.6,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 12:57,2021/11/8 16:09,2021/11/9 13:05,B
50943772,京东到家,配送,338.01,2021-11-09 13:00:00 - 2021-11-09 13:55:00,2021/11/9 7:05,2021/11/9 11:51,2021/11/9 13:06,A
50944181,京东到家,配送,338.01,2021-11-09 13:06:00 - 2021-11-09 14:01:00,2021/11/9 12:35,2021/11/9 12:42,2021/11/9 13:06,A
50945605,京东到家,配送,338.01,2021-11-09 13:27:00 - 2021-11-09 14:22:00,2021/11/9 12:56,2021/11/9 13:04,2021/11/9 13:15,A
50946709,京东到家,配送,338.01,2021-11-09 13:26:00 - 2021-11-09 14:21:00,2021/11/9 12:55,2021/11/9 13:04,2021/11/9 13:15,A
50947204,京东到家,配送,338.01,2021-11-09 14:07:00 - 2021-11-09 15:02:00,2021/11/9 13:36,2021/11/9 13:44,2021/11/9 14:01,A
50948236,企业团购,配送,105.08,2021-11-09 06:00:00 - 2021-11-09 17:00:00,2021/11/9 14:46,2021/11/9 14:47,2021/11/9 14:50,B
50949403,京东到家,配送,338.01,2021-11-09 14:59:00 - 2021-11-09 15:59:00,2021/11/9 14:27,2021/11/9 14:35,2021/11/9 14:52,A
50950035,企业团购,配送,78.9,2021-11-09 15:30:00 - 2021-11-09 16:30:00,2021/11/9 14:55,2021/11/9 15:03,2021/11/9 15:23,B
50951958,美团,配送,64.03,2021-11-09 15:24:00 - 2021-11-09 16:24:00,2021/11/9 15:24,2021/11/9 15:30,2021/11/9 15:46,C
50852466,企业团购,配送,784.1,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 18:22,2021/11/8 16:09,2021/11/9 15:50,B
50953405,企业团购,配送,204.2,2021-11-09 16:30:00 - 2021-11-09 17:30:00,2021/11/8 17:48,2021/11/9 14:08,2021/11/9 15:53,A
50954774,企业团购,配送,154.6,2021-11-09 16:30:00 - 2021-11-09 17:30:00,2021/11/9 15:06,2021/11/9 15:16,2021/11/9 15:54,C
50955800,饿了么,配送,23.9,2021-11-09 15:36:00 - 2021-11-09 16:44:00,2021/11/9 15:35,2021/11/9 15:40,2021/11/9 15:55,D
50856032,企业团购,配送,294.0,2021-11-09 16:30:00 - 2021-11-09 17:30:00,2021/11/8 14:19,2021/11/9 13:48,2021/11/9 16:18,D
50957472,企业团购,配送,243.8,2021-11-09 16:30:00 - 2021-11-09 17:30:00,2021/11/9 13:02,2021/11/9 15:12,2021/11/9 16:21,D
50758255,企业团购,配送,444.4,2021-11-07 15:00:00 - 2021-11-07 16:00:00,2021/11/6 14:46,2021/11/7 15:05,2021/11/9 16:26,D
50859220,企业团购,配送,428.0,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 17:14,2021/11/8 16:09,2021/11/9 16:26,D
50960131,京东到家,配送,139.2,2021-11-09 17:04:00 - 2021-11-09 17:59:00,2021/11/9 16:33,2021/11/9 16:38,2021/11/9 16:46,C
50961755,京东到家,配送,36.8,2021-11-09 16:52:00 - 2021-11-09 17:52:00,2021/11/9 16:21,2021/11/9 16:24,2021/11/9 16:54,C
50962936,企业团购,配送,104.6,2021-11-09 17:30:00 - 2021-11-09 18:30:00,2021/11/9 16:44,2021/11/9 16:50,2021/11/9 17:27,B
50963157,美团,配送,46.3,2021-11-09 17:17:00 - 2021-11-09 18:17:00,2021/11/9 17:17,2021/11/9 17:21,2021/11/9 17:36,D
50964017,美团,配送,142.4,2021-11-09 17:14:00 - 2021-11-09 18:14:00,2021/11/9 17:14,2021/11/9 17:34,2021/11/9 17:52,C
50965699,饿了么,配送,99.0,2021-11-09 17:23:00 - 2021-11-09 18:47:00,2021/11/9 17:22,2021/11/9 17:26,2021/11/9 18:11,D
50966995,企业团购,配送,172.4,2021-11-09 18:30:00 - 2021-11-09 19:30:00,2021/11/9 17:53,2021/11/9 17:58,2021/11/9 18:22,A
50967340,饿了么,配送,55.9,2021-11-09 17:37:00 - 2021-11-09 18:44:00,2021/11/9 17:37,2021/11/9 17:42,2021/11/9 18:29,D
50868826,企业团购,配送,50.7,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 13:10,2021/11/8 16:09,2021/11/9 18:55,B
50969121,企业团购,配送,279.0,2021-11-09 19:30:00 - 2021-11-09 20:30:00,2021/11/9 18:33,2021/11/9 18:35,2021/11/9 18:58,D
50970258,企业团购,配送,351.0,2021-11-09 19:30:00 - 2021-11-09 20:30:00,2021/11/9 18:34,2021/11/9 18:54,2021/11/9 19:10,D
50971224,企业团购,配送,236.9,2021-11-09 19:30:00 - 2021-11-09 20:30:00,2021/11/9 9:29,2021/11/9 17:36,2021/11/9 19:17,D
50972091,京东到家,配送,321.6,2021-11-09 19:13:00 - 2021-11-09 20:08:00,2021/11/9 18:42,2021/11/9 18:53,2021/11/9 19:33,A
50973868,企业团购,配送,169.8,2021-11-09 20:30:00 - 2021-11-09 22:00:00,2021/11/9 19:36,2021/11/9 19:42,2021/11/9 19:43,A
50974531,饿了么,配送,44.0,2021-11-09 19:02:00 - 2021-11-09 19:58:00,2021/11/9 19:02,2021/11/9 19:12,2021/11/9 19:44,D
50975515,企业团购,配送,173.0,2021-11-09 19:30:00 - 2021-11-09 20:30:00,2021/11/8 22:14,2021/11/9 17:36,2021/11/9 19:48,A
50976940,企业团购,配送,156.1,2021-11-09 20:30:00 - 2021-11-09 22:00:00,2021/11/9 19:32,2021/11/9 19:50,2021/11/9 20:05,C
50977898,企业团购,配送,596.0,2021-11-09 06:00:00 - 2021-11-09 17:00:00,2021/11/9 20:01,2021/11/9 20:02,2021/11/9 20:10,B
50978287,企业团购,配送,398.4,2021-11-09 06:00:00 - 2021-11-09 17:00:00,2021/11/9 20:07,2021/11/9 20:07,2021/11/9 20:10,D
50979091,企业团购,配送,134.0,2021-11-09 20:30:00 - 2021-11-09 22:00:00,2021/11/9 15:45,2021/11/9 18:38,2021/11/9 20:10,B
50980851,企业团购,配送,31.74,2021-11-09 06:00:00 - 2021-11-09 17:00:00,2021/11/9 20:26,2021/11/9 20:26,2021/11/9 20:30,D
50981399,美团,配送,57.6,2021-11-09 19:58:00 - 2021-11-09 20:58:00,2021/11/9 19:58,2021/11/9 20:04,2021/11/9 20:43,C
50982232,京东到家,配送,22.4,2021-11-09 20:47:00 - 2021-11-09 21:47:00,2021/11/9 20:16,2021/11/9 20:23,2021/11/9 20:46,C
50983225,企业团购,配送,1247.87,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:09,2021/11/10 6:12,2021/11/10 6:20,B
50984266,企业团购,配送,125.1,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 13:31,2021/11/10 6:18,2021/11/10 6:20,B
50985242,企业团购,配送,1078.19,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:28,2021/11/10 6:19,2021/11/10 6:20,B
50986227,企业团购,配送,223.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:10,2021/11/10 6:12,2021/11/10 6:20,A
50987579,企业团购,配送,1323.71,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:06,2021/11/10 6:12,2021/11/10 6:20,B
50988321,企业团购,配送,207.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:05,2021/11/10 6:16,2021/11/10 6:20,A
50989266,企业团购,配送,354.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 13:59,2021/11/10 6:12,2021/11/10 6:20,D
50990466,企业团购,配送,1750.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 20:01,2021/11/10 6:11,2021/11/10 6:20,B
50991245,企业团购,配送,2464.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 19:54,2021/11/10 6:11,2021/11/10 6:20,B
50992863,企业团购,配送,63.48,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 19:38,2021/11/10 6:19,2021/11/10 6:20,B
50993898,企业团购,配送,2164.49,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:51,2021/11/10 6:17,2021/11/10 6:20,B
50994480,企业团购,配送,251.5,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 20:09,2021/11/10 6:11,2021/11/10 6:20,D
50995598,企业团购,配送,640.3,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:44,2021/11/10 6:19,2021/11/10 6:20,B
50996438,企业团购,配送,3554.4,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 18:20,2021/11/10 6:13,2021/11/10 6:20,B
50997758,企业团购,配送,1291.39,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 20:33,2021/11/10 6:17,2021/11/10 6:20,B
50998806,企业团购,配送,33.29,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 18:16,2021/11/10 6:13,2021/11/10 6:20,D
50999656,企业团购,配送,2777.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 20:48,2021/11/10 6:11,2021/11/10 6:20,B
51000064,企业团购,配送,3743.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:17,2021/11/10 6:14,2021/11/10 6:20,B
51001004,企业团购,配送,427.1,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:16,2021/11/10 6:16,2021/11/10 6:20,D
51002399,企业团购,配送,4550.7,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 21:49,2021/11/10 6:15,2021/11/10 6:20,B
51003770,企业团购,配送,95.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:56,2021/11/10 6:13,2021/11/10 6:20,B
51004468,企业团购,配送,2273.77,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:00,2021/11/10 6:18,2021/11/10 6:20,B
51005577,企业团购,配送,3648.42,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:42,2021/11/10 6:13,2021/11/10 6:20,B
51006465,企业团购,配送,5358.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:48,2021/11/10 6:12,2021/11/10 6:20,B
51007767,企业团购,配送,1299.63,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:51,2021/11/10 6:12,2021/11/10 6:20,B
51008024,企业团购,配送,525.48,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:55,2021/11/10 6:14,2021/11/10 6:20,B
51009074,企业团购,配送,2007.38,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:11,2021/11/10 6:15,2021/11/10 6:20,B
51010090,企业团购,配送,1415.5,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:14,2021/11/10 6:17,2021/11/10 6:20,B
51011328,企业团购,配送,889.4,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:20,2021/11/10 6:20,2021/11/10 6:20,B
51012367,企业团购,配送,2452.28,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:43,2021/11/10 6:16,2021/11/10 6:20,B
51013750,企业团购,配送,1982.49,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:35,2021/11/10 6:14,2021/11/10 6:20,B
51014502,企业团购,配送,205.14,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:36,2021/11/10 6:14,2021/11/10 6:20,A
51015416,企业团购,配送,643.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 21:57,2021/11/10 6:17,2021/11/10 6:20,B
51016286,企业团购,配送,1571.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:27,2021/11/10 6:20,2021/11/10 6:30,B
51017783,企业团购,配送,3776.23,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:33,2021/11/10 6:20,2021/11/10 6:30,B
51018599,企业团购,配送,1074.48,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:02,2021/11/10 6:20,2021/11/10 6:30,B
51019839,企业团购,配送,705.2,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:05,2021/11/10 6:20,2021/11/10 6:30,B
51020339,企业团购,配送,1028.85,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:45,2021/11/10 6:36,2021/11/10 6:40,B
51021258,企业团购,配送,557.51,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:47,2021/11/10 6:36,2021/11/10 6:40,B
51022103,企业团购,配送,2280.19,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:52,2021/11/10 6:36,2021/11/10 6:40,B
51023843,企业团购,配送,1550.16,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:35,2021/11/10 6:36,2021/11/10 6:40,B
51024925,企业团购,配送,1541.45,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 16:29,2021/11/10 6:36,2021/11/10 6:40,B
51025849,企业团购,配送,39.9,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 19:35,2021/11/10 6:36,2021/11/10 6:40,D
51026044,企业团购,配送,1401.1,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 13:48,2021/11/10 6:36,2021/11/10 6:40,B
51027804,企业团购,配送,2180.28,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 13:40,2021/11/10 6:36,2021/11/10 6:40,B
51028666,企业团购,配送,1.26,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 13:36,2021/11/10 6:36,2021/11/10 6:40,D
51029972,企业团购,配送,394.4,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 14:08,2021/11/10 6:36,2021/11/10 6:40,D
51030408,企业团购,配送,1571.52,2021-11-10 08:00:00 - 2021-11-10 17:00:00,2021/11/9 15:06,2021/11/10 6:36,2021/11/10 6:40,B
51031182,企业团购,配送,1041.2,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:42,2021/11/10 6:36,2021/11/10 6:40,B
51032928,企业团购,配送,2773.44,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 15:44,2021/11/10 6:36,2021/11/10 6:40,B
51033491,企业团购,配送,1817.99,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 17:22,2021/11/10 6:36,2021/11/10 6:40,B
51034325,企业团购,配送,1475.44,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 18:06,2021/11/10 6:36,2021/11/10 6:40,B
51035007,企业团购,配送,3818.84,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/9 20:05,2021/11/10 6:36,2021/11/10 6:40,B
51036953,企业团购,配送,248.54,2021-11-10 08:30:00 - 2021-11-10 09:30:00,2021/11/9 21:04,2021/11/10 8:06,2021/11/10 8:26,D
51037465,企业团购,配送,160.3,2021-11-10 08:30:00 - 2021-11-10 09:30:00,2021/11/10 7:57,2021/11/10 8:17,2021/11/10 8:31,A
51038146,企业团购,配送,439.6,2021-11-10 08:30:00 - 2021-11-10 09:30:00,2021/11/9 20:45,2021/11/10 8:05,2021/11/10 8:39,D
51039479,企业团购,配送,486.0,2021-11-10 08:30:00 - 2021-11-10 09:30:00,2021/11/9 23:34,2021/11/10 8:06,2021/11/10 8:45,D
51040863,企业团购,配送,159.5,2021-11-10 09:30:00 - 2021-11-10 10:30:00,2021/11/9 23:05,2021/11/10 8:27,2021/11/10 8:55,C
51041191,企业团购,配送,151.3,2021-11-10 09:30:00 - 2021-11-10 10:30:00,2021/11/9 23:53,2021/11/10 8:27,2021/11/10 8:55,C
51042261,企业团购,配送,162.1,2021-11-10 09:30:00 - 2021-11-10 10:30:00,2021/11/9 23:49,2021/11/10 8:27,2021/11/10 9:08,A
51043803,企业团购,配送,396.0,2021-11-10 09:30:00 - 2021-11-10 10:30:00,2021/11/9 23:37,2021/11/10 8:27,2021/11/10 9:08,D
51044426,京东到家,配送,21.9,2021-11-10 09:30:00 - 2021-11-10 10:25:00,2021/11/10 0:21,2021/11/10 8:25,2021/11/10 9:30,C
51045407,企业团购,配送,39.9,2021-11-11 06:00:00 - 2021-11-11 17:00:00,2021/11/10 9:20,2021/11/10 9:31,2021/11/10 9:40,D
51046882,企业团购,配送,213.6,2021-11-10 10:30:00 - 2021-11-10 11:30:00,2021/11/10 9:11,2021/11/10 9:17,2021/11/10 9:58,A
51047954,饿了么,配送,24.3,2021-11-10 10:15:00 - 2021-11-10 10:15:00,2021/11/10 8:46,2021/11/10 8:52,2021/11/10 10:05,D
51048696,企业团购,配送,3999.4,2021-11-11 06:00:00 - 2021-11-11 17:00:00,2021/11/10 9:52,2021/11/10 10:32,2021/11/10 10:40,B
51049190,饿了么,配送,41.1,2021-11-10 09:57:00 - 2021-11-10 11:12:00,2021/11/10 9:57,2021/11/10 10:11,2021/11/10 10:40,D
51050845,企业团购,配送,60.0,2021-11-10 08:00:00 - 2021-11-10 17:00:00,2021/11/10 10:56,2021/11/10 10:57,2021/11/10 11:00,B
51051577,企业团购,配送,212.5,2021-11-10 11:30:00 - 2021-11-10 12:30:00,2021/11/9 20:16,2021/11/10 8:35,2021/11/10 11:03,A
51052395,企业团购,配送,4538.3,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:40,2021/11/10 11:09,2021/11/10 11:10,B
51053938,企业团购,配送,4084.74,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:38,2021/11/10 11:09,2021/11/10 11:10,B
51054045,企业团购,配送,12035.89,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:46,2021/11/10 11:10,2021/11/10 11:10,B
51055312,企业团购,配送,1688.79,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:43,2021/11/10 11:09,2021/11/10 11:10,B
51056473,企业团购,配送,1314.97,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:36,2021/11/10 11:09,2021/11/10 11:10,B
51057230,企业团购,配送,605.6,2021-11-10 11:30:00 - 2021-11-10 12:30:00,2021/11/10 10:54,2021/11/10 11:14,2021/11/10 11:15,B
51058704,企业团购,配送,280.3,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:59,2021/11/10 11:10,2021/11/10 11:20,D
51059070,企业团购,配送,495.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:51,2021/11/10 11:10,2021/11/10 11:20,D
51060429,企业团购,配送,300.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 10:00,2021/11/10 11:10,2021/11/10 11:20,D
51061998,企业团购,配送,1808.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:48,2021/11/10 11:10,2021/11/10 11:20,B
51062401,企业团购,配送,454.0,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:49,2021/11/10 11:10,2021/11/10 11:20,D
51063943,企业团购,配送,677.4,2021-11-10 06:00:00 - 2021-11-10 17:00:00,2021/11/10 9:58,2021/11/10 11:10,2021/11/10 11:20,B
51064395,饿了么,配送,272.5,2021-11-10 11:30:00 - 2021-11-10 11:30:00,2021/11/9 21:19,2021/11/10 8:43,2021/11/10 11:27,D
50965348,企业团购,配送,982.0,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 14:05,2021/11/8 16:09,2021/11/10 11:30,B
51066938,企业团购,配送,31.1,2021-11-10 12:30:00 - 2021-11-10 13:30:00,2021/11/10 11:12,2021/11/10 11:19,2021/11/10 11:59,D
51067846,饿了么,配送,320.61,2021-11-10 10:46:00 - 2021-11-10 12:18:00,2021/11/10 10:46,2021/11/10 10:57,2021/11/10 12:00,D
51168934,企业团购,配送,164.8,2021-11-10 12:30:00 - 2021-11-10 13:30:00,2021/11/10 11:57,2021/11/10 12:01,2021/11/10 12:03,A
51069087,美团,配送,141.89,2021-11-10 12:20:00 - 2021-11-10 12:20:00,2021/11/10 10:53,2021/11/10 11:06,2021/11/10 12:20,C
51070168,企业团购,配送,129.0,2021-11-10 15:00:00 - 2021-11-10 16:00:00,2021/11/9 0:17,2021/11/9 15:03,2021/11/10 12:25,B
50971762,企业团购,配送,463.5,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 20:32,2021/11/8 16:09,2021/11/10 12:25,D
51072950,企业团购,配送,454.3,2021-11-09 15:00:00 - 2021-11-09 16:00:00,2021/11/8 16:25,2021/11/9 15:03,2021/11/10 12:35,D
51173150,企业团购,配送,6650.0,2021-11-10 08:00:00 - 2021-11-10 17:00:00,2021/11/10 12:07,2021/11/10 12:38,2021/11/10 12:40,B
50974396,企业团购,配送,439.3,2021-11-08 15:00:00 - 2021-11-08 16:00:00,2021/11/7 20:31,2021/11/8 16:09,2021/11/10 12:40,D
51175441,美团,配送,37.0,2021-11-10 12:09:00 - 2021-11-10 13:09:00,2021/11/10 12:09,2021/11/10 12:16,2021/11/10 12:42,D
50976327,企业团购,配送,83.9,2021-11-09 15:00:00 - 2021-11-09 16:00:00,2021/11/8 15:44,2021/11/9 15:03,2021/11/10 12:45,B
51077964,企业团购,配送,632.04,2021-11-09 15:00:00 - 2021-11-09 16:00:00,2021/11/8 19:40,2021/11/9 15:03,2021/11/10 13:07,B
51078586,京东到家,配送,338.01,2021-11-10 13:00:00 - 2021-11-10 13:55:00,2021/11/10 11:06,2021/11/10 11:28,2021/11/10 13:15,A
51179227,美团,配送,89.2,2021-11-10 12:24:00 - 2021-11-10 13:24:00,2021/11/10 12:24,2021/11/10 12:32,2021/11/10 13:16,C
51180335,企业团购,配送,365.0,2021-11-10 13:30:00 - 2021-11-10 14:30:00,2021/11/10 12:45,2021/11/10 12:51,2021/11/10 13:28,D
51181748,企业团购,配送,244.82,2021-11-10 14:30:00 - 2021-11-10 15:30:00,2021/11/10 13:14,2021/11/10 13:24,2021/11/10 13:30,D
51182817,企业团购,配送,259.0,2021-11-10 15:30:00 - 2021-11-10 16:30:00,2021/11/10 14:06,2021/11/10 14:23,2021/11/10 14:50,D
51183568,企业团购,配送,398.0,2021-11-10 15:30:00 - 2021-11-10 16:30:00,2021/11/10 14:47,2021/11/10 14:48,2021/11/10 14:52,D
51084859,京东到家,配送,275.2,2021-11-10 15:15:00 - 2021-11-10 16:10:00,2021/11/9 22:31,2021/11/10 12:54,2021/11/10 15:19,C
51185597,企业团购,自提,109.8,2021-11-10 16:30:00 - 2021-11-10 17:30:00,2021/11/10 15:12,2021/11/10 15:18,2021/11/10 15:19,B
51186845,企业团购,配送,40.6,2021-11-10 16:30:00 - 2021-11-10 17:30:00,2021/11/10 14:33,2021/11/10 14:41,2021/11/10 15:48,D
51187028,企业团购,配送,252.88,2021-11-10 16:30:00 - 2021-11-10 17:30:00,2021/11/10 15:14,2021/11/10 15:33,2021/11/10 15:58,D
51188562,饿了么,配送,139.5,2021-11-10 16:15:00 - 2021-11-10 16:15:00,2021/11/10 13:34,2021/11/10 14:18,2021/11/10 16:00,D
51089100,企业团购,自提,137.6,2021-11-10 15:30:00 - 2021-11-10 16:30:00,2021/11/9 22:28,2021/11/10 12:54,2021/11/10 16:08,B
51190669,饿了么,配送,158.0,2021-11-10 15:39:00 - 2021-11-10 16:46:00,2021/11/10 15:39,2021/11/10 15:43,2021/11/10 16:27,D
51191124,饿了么,配送,147.9,2021-11-10 16:21:00 - 2021-11-10 17:07:00,2021/11/10 16:21,2021/11/10 16:24,2021/11/10 16:40,D
51192825,饿了么,配送,117.3,2021-11-10 15:38:00 - 2021-11-10 16:53:00,2021/11/10 15:38,2021/11/10 15:48,2021/11/10 16:45,D
51193982,饿了么,配送,105.6,2021-11-10 16:28:00 - 2021-11-10 17:19:00,2021/11/10 16:27,2021/11/10 16:31,2021/11/10 16:48,D
51194125,企业团购,配送,219.6,2021-11-10 17:30:00 - 2021-11-10 18:30:00,2021/11/10 16:54,2021/11/10 17:00,2021/11/10 17:05,A
51195326,企业团购,配送,270.88,2021-11-10 18:30:00 - 2021-11-10 19:30:00,2021/11/10 17:15,2021/11/10 17:17,2021/11/10 17:20,D
51196420,饿了么,配送,32.6,2021-11-10 17:30:00 - 2021-11-10 18:14:00,2021/11/10 17:30,2021/11/10 17:37,2021/11/10 17:56,D
51197198,企业团购,配送,228.5,2021-11-10 18:30:00 - 2021-11-10 19:30:00,2021/11/10 17:57,2021/11/10 18:05,2021/11/10 18:28,A
51198701,企业团购,配送,197.2,2021-11-10 19:30:00 - 2021-11-10 20:30:00,2021/11/10 18:31,2021/11/10 18:35,2021/11/10 18:40,A
51199291,企业团购,配送,198.0,2021-11-10 19:30:00 - 2021-11-10 20:30:00,2021/11/10 18:20,2021/11/10 18:26,2021/11/10 19:00,A
51200187,企业团购,配送,169.9,2021-11-10 19:30:00 - 2021-11-10 20:30:00,2021/11/10 18:45,2021/11/10 18:54,2021/11/10 19:09,A
51201553,京东到家,配送,143.0,2021-11-10 19:01:00 - 2021-11-10 19:56:00,2021/11/10 18:30,2021/11/10 18:38,2021/11/10 19:09,C
51202034,饿了么,配送,20.8,2021-11-10 18:21:00 - 2021-11-10 19:22:00,2021/11/10 18:21,2021/11/10 18:25,2021/11/10 19:20,D
51203007,企业团购,配送,185.5,2021-11-10 19:30:00 - 2021-11-10 20:30:00,2021/11/10 18:36,2021/11/10 18:56,2021/11/10 19:24,A
51204672,企业团购,配送,240.56,2021-11-10 20:30:00 - 2021-11-10 22:00:00,2021/11/10 19:27,2021/11/10 19:31,2021/11/10 19:31,D
